PenguinHarness run v0.2.2
Agent: default_agent
Workspace: /app
Model: deepseek-v4-flash-0731
[penguin] output cap clamped hard: max_tokens 256000 -> 126381 (context_window 128000, estimated input 595)
Let me start by exploring the workspace to understand what we have.
[tool-628] exec_command ->     {
[tool-628] exec_command ->         savegamedir = configdir;
[tool-628] exec_command ->     }
[tool-628] exec_command ->     else
[tool-628] exec_command -> #endif
[tool-628] exec_command ->     {
[tool-628] exec_command ->         savegamedir = M_GetSaveGameDir(D_SaveGameIWADName(gamemission));
[tool-628] exec_command ->     }
[tool-628] exec_command -> 
[tool-628] exec_command ->     // Check for -file in shareware
[tool-628] exec_command ->     if (modifiedgame)
[tool-628] exec_command ->     {
[tool-628] exec_command -> 	// These are the lumps that will be checked in IWAD,
[tool-628] exec_command -> 	// if any one is not present, execution will be aborted.
[tool-628] exec_command -> 	char name[23][8]=
[tool-628] exec_command -> 	{
[tool-628] exec_command -> 	    "e2m1","e2m2","e2m3","e2m4","e2m5","e2m6","e2m7","e2m8","e2m9",
[tool-628] exec_command -> 	    "e3m1","e3m3","e3m3","e3m4","e3m5","e3m6","e3m7","e3m8","e3m9",
[tool-628] exec_command -> 	    "dphoof","bfgga0","heada1","cybra1","spida1d1"
[tool-628] exec_command -> 	};
[tool-628] exec_command -> 	int i;
[tool-628] exec_command -> 	
[tool-628] exec_command -> 	if ( gamemode == shareware)
[tool-628] exec_command -> 	    I_Error(DEH_String("\nYou cannot -file with the shareware "
[tool-628] exec_command -> 			       "version. Register!"));
[tool-628] exec_command -> 
[tool-628] exec_command -> 	// Check for fake IWAD with right name,
[tool-628] exec_command -> 	// but w/o all the lumps of the registered version. 
[tool-628] exec_command -> 	if (gamemode == registered)
[tool-628] exec_command -> 	    for (i = 0;i < 23; i++)
[tool-628] exec_command -> 		if (W_CheckNumForName(name[i])<0)
[tool-628] exec_command -> 		    I_Error(DEH_String("\nThis is not the registered version."));
[tool-628] exec_command ->     }
[tool-628] exec_command -> 
[tool-628] exec_command ->     if (W_CheckNumForName("SS_START") >= 0
[tool-628] exec_command ->      || W_CheckNumForName("FF_END") >= 0)
[tool-628] exec_command ->     {
[tool-628] exec_command ->         I_PrintDivider();
[tool-628] exec_command ->         printf(" WARNING: The loaded WAD file contains modified sprites or\n"
[tool-628] exec_command ->                " floor textures.  You may want to use the '-merge' command\n"
[tool-628] exec_command ->                " line option instead of '-file'.\n");
[tool-628] exec_command ->     }
[tool-628] exec_command -> 
[tool-628] exec_command ->     I_PrintStartupBanner(gamedescription);
[tool-628] exec_command ->     PrintDehackedBanners();
[tool-628] exec_command -> 
[tool-628] exec_command ->     // Freedoom's IWADs are Boom-compatible, which means they usually
[tool-628] exec_command ->     // don't work in Vanilla (though FreeDM is okay). Show a warning
[tool-628] exec_command ->     // message and give a link to the website.
[tool-628] exec_command ->     if (W_CheckNumForName("FREEDOOM") >= 0 && W_CheckNumForName("FREEDM") < 0)
[tool-628] exec_command ->     {
[tool-628] exec_command ->         printf(" WARNING: You are playing using one of the Freedoom IWAD\n"
[tool-628] exec_command ->                " files, which might not work in this port. See this page\n"
[tool-628] exec_command ->                " for more information on how to play using Freedoom:\n"
[tool-628] exec_command ->                "   http://www.chocolate-doom.org/wiki/index.php/Freedoom\n");
[tool-628] exec_command ->         I_PrintDivider();
[tool-628] exec_command ->     }
[tool-628] exec_command -> 
[tool-628] exec_command ->     DEH_printf("I_Init: Setting up machine state.\n");
[tool-628] exec_command ->     I_CheckIsScreensaver();
[tool-628] exec_command ->     I_InitTimer();
[tool-628] exec_command ->     I_InitJoystick();
[tool-628] exec_command ->     I_InitSound(true);
[tool-628] exec_command ->     I_InitMusic();
[tool-628] exec_command -> 
[tool-628] exec_command -> #ifdef FEATURE_MULTIPLAYER
[tool-628] exec_command ->     printf ("NET_Init: Init network subsystem.\n");
[tool-628] exec_command ->     NET_Init ();
[tool-628] exec_command -> #endif
[tool-628] exec_command -> 
[tool-628] exec_command ->     // Initial netgame startup. Connect to server etc.
[tool-628] exec_command ->     D_ConnectNetGame();
[tool-628] exec_command -> 
[tool-628] exec_command ->     // get skill / episode / map from parms
[tool-628] exec_command ->     startskill = sk_medium;
[tool-628] exec_command ->     startepisode = 1;
[tool-628] exec_command ->     startmap = 1;
[tool-628] exec_command ->     autostart = false;
[tool-628] exec_command -> 
[tool-628] exec_command ->     //!
[tool-628] exec_command ->     // @arg <skill>
[tool-628] exec_command ->     // @vanilla
[tool-628] exec_command ->     //
[tool-628] exec_command ->     // Set the game skill, 1-5 (1: easiest, 5: hardest).  A skill of
[tool-628] exec_command ->     // 0 disables all monsters.
[tool-628] exec_command ->     //
[tool-628] exec_command -> 
[tool-628] exec_command ->     p = M_CheckParmWithArgs("-skill", 1);
[tool-628] exec_command -> 
[tool-628] exec_command ->     if (p)
[tool-628] exec_command ->     {
[tool-628] exec_command -> 	startskill = myargv[p+1][0]-'1';
[tool-628] exec_command -> 	autostart = true;
[tool-628] exec_command ->     }
[tool-628] exec_command -> 
[tool-628] exec_command ->     //!
[tool-628] exec_command ->     // @arg <n>
[tool-628] exec_command ->     // @vanilla
[tool-628] exec_command ->     //
[tool-628] exec_command ->     // Start playing on episode n (1-4)
[tool-628] exec_command ->     //
[tool-628] exec_command -> 
[tool-628] exec_command ->     p = M_CheckParmWithArgs("-episode", 1);
[tool-628] exec_command -> 
[tool-628] exec_command ->     if (p)
[tool-628] exec_command ->     {
[tool-628] exec_command -> 	startepisode = myargv[p+1][0]-'0';
[tool-628] exec_command -> 	startmap = 1;
[tool-628] exec_command -> 	autostart = true;
[tool-628] exec_command ->     }
[tool-628] exec_command -> 	
[tool-628] exec_command ->     timelimit = 0;
[tool-628] exec_command -> 
[tool-628] exec_command ->     //! 
[tool-628] exec_command ->     // @arg <n>
[tool-628] exec_command ->     // @category net
[tool-628] exec_command ->     // @vanilla
[tool-628] exec_command ->     //
[tool-628] exec_command ->     // For multiplayer games: exit each level after n minutes.
[tool-628] exec_command ->     //
[tool-628] exec_command -> 
[tool-628] exec_command ->     p = M_CheckParmWithArgs("-timer", 1);
[tool-628] exec_command -> 
[tool-628] exec_command ->     if (p)
[tool-628] exec_command ->     {
[tool-628] exec_command -> 	timelimit = atoi(myargv[p+1]);
[tool-628] exec_command ->     }
[tool-628] exec_command -> 
[tool-628] exec_command ->     //!
[tool-628] exec_command ->     // @category net
[tool-628] exec_command ->     // @vanilla
[tool-628] exec_command ->     //
[tool-628] exec_command ->     // Austin Virtual Gaming: end levels after 20 minutes.
[tool-628] exec_command ->     //
[tool-628] exec_command -> 
[tool-628] exec_command ->     p = M_CheckParm ("-avg");
[tool-628] exec_command -> 
[tool-628] exec_command ->     if (p)
[tool-628] exec_command ->     {
[tool-628] exec_command -> 	timelimit = 20;
[tool-628] exec_command ->     }
[tool-628] exec_command -> 
[tool-628] exec_command ->     //!
[tool-628] exec_command ->     // @arg [<x> <y> | <xy>]
[tool-628] exec_command ->     // @vanilla
[tool-628] exec_command ->     //
[tool-628] exec_command ->     // Start a game immediately, warping to ExMy (Doom 1) or MAPxy
[tool-628] exec_command ->     // (Doom 2)
[tool-628] exec_command ->     //
[penguin] output cap clamped hard: max_tokens 256000 -> 89726 (context_window 128000, estimated input 37250)
[tool-74e] exec_command <- Read remainder of D_DoomMain ($ cd /app/doomgeneric/doomgeneric && sed -n '1700,1900p' d_main.c)
✓ [approved]
[tool-74e] exec_command ->     //
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     p = M_CheckParmWithArgs("-warp", 1);
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     if (p)
[tool-74e] exec_command ->     {
[tool-74e] exec_command ->         if (gamemode == commercial)
[tool-74e] exec_command ->             startmap = atoi (myargv[p+1]);
[tool-74e] exec_command ->         else
[tool-74e] exec_command ->         {
[tool-74e] exec_command ->             startepisode = myargv[p+1][0]-'0';
[tool-74e] exec_command -> 
[tool-74e] exec_command ->             if (p + 2 < myargc)
[tool-74e] exec_command ->             {
[tool-74e] exec_command ->                 startmap = myargv[p+2][0]-'0';
[tool-74e] exec_command ->             }
[tool-74e] exec_command ->             else
[tool-74e] exec_command ->             {
[tool-74e] exec_command ->                 startmap = 1;
[tool-74e] exec_command ->             }
[tool-74e] exec_command ->         }
[tool-74e] exec_command ->         autostart = true;
[tool-74e] exec_command ->     }
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     // Undocumented:
[tool-74e] exec_command ->     // Invoked by setup to test the controls.
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     p = M_CheckParm("-testcontrols");
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     if (p > 0)
[tool-74e] exec_command ->     {
[tool-74e] exec_command ->         startepisode = 1;
[tool-74e] exec_command ->         startmap = 1;
[tool-74e] exec_command ->         autostart = true;
[tool-74e] exec_command ->         testcontrols = true;
[tool-74e] exec_command ->     }
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     // Check for load game parameter
[tool-74e] exec_command ->     // We do this here and save the slot number, so that the network code
[tool-74e] exec_command ->     // can override it or send the load slot to other players.
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     //!
[tool-74e] exec_command ->     // @arg <s>
[tool-74e] exec_command ->     // @vanilla
[tool-74e] exec_command ->     //
[tool-74e] exec_command ->     // Load the game in slot s.
[tool-74e] exec_command ->     //
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     p = M_CheckParmWithArgs("-loadgame", 1);
[tool-74e] exec_command ->     
[tool-74e] exec_command ->     if (p)
[tool-74e] exec_command ->     {
[tool-74e] exec_command ->         startloadgame = atoi(myargv[p+1]);
[tool-74e] exec_command ->     }
[tool-74e] exec_command ->     else
[tool-74e] exec_command ->     {
[tool-74e] exec_command ->         // Not loading a game
[tool-74e] exec_command ->         startloadgame = -1;
[tool-74e] exec_command ->     }
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     DEH_printf("M_Init: Init miscellaneous info.\n");
[tool-74e] exec_command ->     M_Init ();
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     DEH_printf("R_Init: Init DOOM refresh daemon - ");
[tool-74e] exec_command ->     R_Init ();
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     DEH_printf("\nP_Init: Init Playloop state.\n");
[tool-74e] exec_command ->     P_Init ();
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     DEH_printf("S_Init: Setting up sound.\n");
[tool-74e] exec_command ->     S_Init (sfxVolume * 8, musicVolume * 8);
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     DEH_printf("D_CheckNetGame: Checking network game status.\n");
[tool-74e] exec_command ->     D_CheckNetGame ();
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     PrintGameVersion();
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     DEH_printf("HU_Init: Setting up heads up display.\n");
[tool-74e] exec_command ->     HU_Init ();
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     DEH_printf("ST_Init: Init status bar.\n");
[tool-74e] exec_command ->     ST_Init ();
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     // If Doom II without a MAP01 lump, this is a store demo.
[tool-74e] exec_command ->     // Moved this here so that MAP01 isn't constantly looked up
[tool-74e] exec_command ->     // in the main loop.
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     if (gamemode == commercial && W_CheckNumForName("map01") < 0)
[tool-74e] exec_command ->         storedemo = true;
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     if (M_CheckParmWithArgs("-statdump", 1))
[tool-74e] exec_command ->     {
[tool-74e] exec_command ->         I_AtExit(StatDump, true);
[tool-74e] exec_command ->         DEH_printf("External statistics registered.\n");
[tool-74e] exec_command ->     }
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     //!
[tool-74e] exec_command ->     // @arg <x>
[tool-74e] exec_command ->     // @category demo
[tool-74e] exec_command ->     // @vanilla
[tool-74e] exec_command ->     //
[tool-74e] exec_command ->     // Record a demo named x.lmp.
[tool-74e] exec_command ->     //
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     p = M_CheckParmWithArgs("-record", 1);
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     if (p)
[tool-74e] exec_command ->     {
[tool-74e] exec_command -> 		G_RecordDemo (myargv[p+1]);
[tool-74e] exec_command -> 		autostart = true;
[tool-74e] exec_command ->     }
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     p = M_CheckParmWithArgs("-playdemo", 1);
[tool-74e] exec_command ->     if (p)
[tool-74e] exec_command ->     {
[tool-74e] exec_command -> 		singledemo = true;              // quit after one demo
[tool-74e] exec_command -> 		G_DeferedPlayDemo (demolumpname);
[tool-74e] exec_command -> 		D_DoomLoop ();
[tool-74e] exec_command ->         return;
[tool-74e] exec_command ->     }
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     p = M_CheckParmWithArgs("-timedemo", 1);
[tool-74e] exec_command ->     if (p)
[tool-74e] exec_command ->     {
[tool-74e] exec_command -> 		G_TimeDemo (demolumpname);
[tool-74e] exec_command -> 		D_DoomLoop ();
[tool-74e] exec_command ->         return;
[tool-74e] exec_command ->     }
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     if (startloadgame >= 0)
[tool-74e] exec_command ->     {
[tool-74e] exec_command ->         M_StringCopy(file, P_SaveGameFile(startloadgame), sizeof(file));
[tool-74e] exec_command ->         G_LoadGame(file);
[tool-74e] exec_command ->     }
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     if (gameaction != ga_loadgame )
[tool-74e] exec_command ->     {
[tool-74e] exec_command -> 		if (autostart || netgame)
[tool-74e] exec_command -> 			G_InitNew (startskill, startepisode, startmap);
[tool-74e] exec_command -> 		else
[tool-74e] exec_command -> 			D_StartTitle ();                // start up intro loop
[tool-74e] exec_command ->     }
[tool-74e] exec_command -> 
[tool-74e] exec_command ->     D_DoomLoop ();
[tool-74e] exec_command -> }
[tool-74e] exec_command -> 
[penguin] output cap clamped hard: max_tokens 256000 -> 88535 (context_window 128000, estimated input 38441)
D_DoomLoop calls I_InitGraphics -> which in doomgeneric backend likely calls DG_Init? Let's see i_video.c and i_system.c for generic implementations. Since doomgeneric port's graphics backend is provided by doomgeneric_img.c (DG_*). But where are DG_* called? Might be in i_video.c/i_system.c. Let's inspect.
[tool-90d] exec_command <- Inspect i_video.c and i_system.c for DG hooks ($ cd /app/doomgeneric/doomgeneric && grep -n "DG_\|DG_Init\|DG_DrawFrame\|DG_SleepMs\|DG_GetTicksMs\|DG_GetKey\|DG_SetWindowTitle" i_video.c i_system.c i_timer.c i_sound.c i_input.c 2>/dev/null)
✓ [approved]
[tool-90d] exec_command -> i_video.c:283:    line_out = (unsigned char *) DG_ScreenBuffer;
[tool-90d] exec_command -> i_video.c:314:	DG_DrawFrame();
[tool-90d] exec_command -> i_video.c:415:	DG_SetWindowTitle(title);
[tool-90d] exec_command -> i_timer.c:40:	return DG_GetTicksMs();
[tool-90d] exec_command -> i_timer.c:81:	DG_SleepMs(ms);
[tool-90d] exec_command -> i_sound.c:77:    &DG_sound_module,
[tool-90d] exec_command -> i_sound.c:134:    music_module = &DG_music_module;
[tool-90d] exec_command -> i_input.c:286:	while (DG_GetKey(&pressed, &key))
[penguin] output cap clamped hard: max_tokens 256000 -> 88088 (context_window 128000, estimated input 38888)
So DG_* needed. i_video.c will call DG_DrawFrame in I_UpdateNoBlit? Let's read relevant sections.
[tool-73d] exec_command <- Read i_video.c and i_system.c key parts ($ cd /app/doomgeneric/doomgeneric && sed -n '250,330p' i_video.c && sed -n '390,430p' i_video.c && echo '=== i_system.c ===' && sed -n '1,200p' i_system.c)
✓ [approved]
[tool-73d] exec_command -> 
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_StartTic (void)
[tool-73d] exec_command -> {
[tool-73d] exec_command -> 	I_GetEvent();
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_UpdateNoBlit (void)
[tool-73d] exec_command -> {
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> //
[tool-73d] exec_command -> // I_FinishUpdate
[tool-73d] exec_command -> //
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_FinishUpdate (void)
[tool-73d] exec_command -> {
[tool-73d] exec_command ->     int y;
[tool-73d] exec_command ->     int x_offset, y_offset, x_offset_end;
[tool-73d] exec_command ->     unsigned char *line_in, *line_out;
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     /* Offsets in case FB is bigger than DOOM */
[tool-73d] exec_command ->     /* 600 = s_Fb heigt, 200 screenheight */
[tool-73d] exec_command ->     /* 600 = s_Fb heigt, 200 screenheight */
[tool-73d] exec_command ->     /* 2048 =s_Fb width, 320 screenwidth */
[tool-73d] exec_command ->     y_offset     = (((s_Fb.yres - (SCREENHEIGHT * fb_scaling)) * s_Fb.bits_per_pixel/8)) / 2;
[tool-73d] exec_command ->     x_offset     = (((s_Fb.xres - (SCREENWIDTH  * fb_scaling)) * s_Fb.bits_per_pixel/8)) / 2; // XXX: siglent FB hack: /4 instead of /2, since it seems to handle the resolution in a funny way
[tool-73d] exec_command ->     //x_offset     = 0;
[tool-73d] exec_command ->     x_offset_end = ((s_Fb.xres - (SCREENWIDTH  * fb_scaling)) * s_Fb.bits_per_pixel/8) - x_offset;
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     /* DRAW SCREEN */
[tool-73d] exec_command ->     line_in  = (unsigned char *) I_VideoBuffer;
[tool-73d] exec_command ->     line_out = (unsigned char *) DG_ScreenBuffer;
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     y = SCREENHEIGHT;
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     while (y--)
[tool-73d] exec_command ->     {
[tool-73d] exec_command ->         int i;
[tool-73d] exec_command ->         for (i = 0; i < fb_scaling; i++) {
[tool-73d] exec_command ->             line_out += x_offset;
[tool-73d] exec_command -> #ifdef CMAP256
[tool-73d] exec_command ->             if (fb_scaling == 1) {
[tool-73d] exec_command ->                 memcpy(line_out, line_in, SCREENWIDTH); /* fb_width is bigger than Doom SCREENWIDTH... */
[tool-73d] exec_command ->             } else {
[tool-73d] exec_command ->                 int j;
[tool-73d] exec_command -> 
[tool-73d] exec_command ->                 for (j = 0; j < SCREENWIDTH; j++) {
[tool-73d] exec_command ->                     int k;
[tool-73d] exec_command ->                     for (k = 0; k < fb_scaling; k++) {
[tool-73d] exec_command ->                         line_out[j * fb_scaling + k] = line_in[j];
[tool-73d] exec_command ->                     }
[tool-73d] exec_command ->                 }
[tool-73d] exec_command ->             }
[tool-73d] exec_command -> #else
[tool-73d] exec_command ->             //cmap_to_rgb565((void*)line_out, (void*)line_in, SCREENWIDTH);
[tool-73d] exec_command ->             cmap_to_fb((void*)line_out, (void*)line_in, SCREENWIDTH);
[tool-73d] exec_command -> #endif
[tool-73d] exec_command ->             line_out += (SCREENWIDTH * fb_scaling * (s_Fb.bits_per_pixel/8)) + x_offset_end;
[tool-73d] exec_command ->         }
[tool-73d] exec_command ->         line_in += SCREENWIDTH;
[tool-73d] exec_command ->     }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> 	DG_DrawFrame();
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> //
[tool-73d] exec_command -> // I_ReadScreen
[tool-73d] exec_command -> //
[tool-73d] exec_command -> void I_ReadScreen (byte* scr)
[tool-73d] exec_command -> {
[tool-73d] exec_command ->     memcpy (scr, I_VideoBuffer, SCREENWIDTH * SCREENHEIGHT);
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> //
[tool-73d] exec_command -> // I_SetPalette
[tool-73d] exec_command -> //
[tool-73d] exec_command -> #define GFX_RGB565(r, g, b)			((((r & 0xF8) >> 3) << 11) | (((g & 0xFC) >> 2) << 5) | ((b & 0xF8) >> 3))
[tool-73d] exec_command -> #define GFX_RGB565_R(color)			((0xF800 & color) >> 11)
[tool-73d] exec_command -> #define GFX_RGB565_G(color)			((0x07E0 & color) >> 5)
[tool-73d] exec_command ->         if (diff < best_diff)
[tool-73d] exec_command ->         {
[tool-73d] exec_command ->             best = i;
[tool-73d] exec_command ->             best_diff = diff;
[tool-73d] exec_command ->         }
[tool-73d] exec_command -> 
[tool-73d] exec_command ->         if (diff == 0)
[tool-73d] exec_command ->         {
[tool-73d] exec_command ->             break;
[tool-73d] exec_command ->         }
[tool-73d] exec_command ->     }
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     return best;
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_BeginRead (void)
[tool-73d] exec_command -> {
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_EndRead (void)
[tool-73d] exec_command -> {
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_SetWindowTitle (char *title)
[tool-73d] exec_command -> {
[tool-73d] exec_command -> 	DG_SetWindowTitle(title);
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_GraphicsCheckCommandLine (void)
[tool-73d] exec_command -> {
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_SetGrabMouseCallback (grabmouse_callback_t func)
[tool-73d] exec_command -> {
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_EnableLoadingDisk(void)
[tool-73d] exec_command -> {
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_BindVideoVariables (void)
[tool-73d] exec_command -> === i_system.c ===
[tool-73d] exec_command -> //
[tool-73d] exec_command -> // Copyright(C) 1993-1996 Id Software, Inc.
[tool-73d] exec_command -> // Copyright(C) 2005-2014 Simon Howard
[tool-73d] exec_command -> //
[tool-73d] exec_command -> // This program is free software; you can redistribute it and/or
[tool-73d] exec_command -> // modify it under the terms of the GNU General Public License
[tool-73d] exec_command -> // as published by the Free Software Foundation; either version 2
[tool-73d] exec_command -> // of the License, or (at your option) any later version.
[tool-73d] exec_command -> //
[tool-73d] exec_command -> // This program is distributed in the hope that it will be useful,
[tool-73d] exec_command -> // but WITHOUT ANY WARRANTY; without even the implied warranty of
[tool-73d] exec_command -> // MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
[tool-73d] exec_command -> // GNU General Public License for more details.
[tool-73d] exec_command -> //
[tool-73d] exec_command -> // DESCRIPTION:
[tool-73d] exec_command -> //
[tool-73d] exec_command -> 
[tool-73d] exec_command -> 
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #include <stdlib.h>
[tool-73d] exec_command -> #include <stdio.h>
[tool-73d] exec_command -> #include <string.h>
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #include <stdarg.h>
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #ifdef _WIN32
[tool-73d] exec_command -> #define WIN32_LEAN_AND_MEAN
[tool-73d] exec_command -> #include <windows.h>
[tool-73d] exec_command -> #else
[tool-73d] exec_command -> #include <unistd.h>
[tool-73d] exec_command -> #endif
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #ifdef ORIGCODE
[tool-73d] exec_command -> #include "SDL.h"
[tool-73d] exec_command -> #endif
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #include "config.h"
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #include "deh_str.h"
[tool-73d] exec_command -> #include "doomtype.h"
[tool-73d] exec_command -> #include "m_argv.h"
[tool-73d] exec_command -> #include "m_config.h"
[tool-73d] exec_command -> #include "m_misc.h"
[tool-73d] exec_command -> #include "i_joystick.h"
[tool-73d] exec_command -> #include "i_sound.h"
[tool-73d] exec_command -> #include "i_timer.h"
[tool-73d] exec_command -> #include "i_video.h"
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #include "i_system.h"
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #include "w_wad.h"
[tool-73d] exec_command -> #include "z_zone.h"
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #ifdef __MACOSX__
[tool-73d] exec_command -> #include <CoreFoundation/CFUserNotification.h>
[tool-73d] exec_command -> #endif
[tool-73d] exec_command -> 
[tool-73d] exec_command -> #define DEFAULT_RAM 6 /* MiB */
[tool-73d] exec_command -> #define MIN_RAM     6  /* MiB */
[tool-73d] exec_command -> 
[tool-73d] exec_command -> 
[tool-73d] exec_command -> typedef struct atexit_listentry_s atexit_listentry_t;
[tool-73d] exec_command -> 
[tool-73d] exec_command -> struct atexit_listentry_s
[tool-73d] exec_command -> {
[tool-73d] exec_command ->     atexit_func_t func;
[tool-73d] exec_command ->     boolean run_on_error;
[tool-73d] exec_command ->     atexit_listentry_t *next;
[tool-73d] exec_command -> };
[tool-73d] exec_command -> 
[tool-73d] exec_command -> static atexit_listentry_t *exit_funcs = NULL;
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_AtExit(atexit_func_t func, boolean run_on_error)
[tool-73d] exec_command -> {
[tool-73d] exec_command ->     atexit_listentry_t *entry;
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     entry = malloc(sizeof(*entry));
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     entry->func = func;
[tool-73d] exec_command ->     entry->run_on_error = run_on_error;
[tool-73d] exec_command ->     entry->next = exit_funcs;
[tool-73d] exec_command ->     exit_funcs = entry;
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> // Tactile feedback function, probably used for the Logitech Cyberman
[tool-73d] exec_command -> 
[tool-73d] exec_command -> void I_Tactile(int on, int off, int total)
[tool-73d] exec_command -> {
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> // Zone memory auto-allocation function that allocates the zone size
[tool-73d] exec_command -> // by trying progressively smaller zone sizes until one is found that
[tool-73d] exec_command -> // works.
[tool-73d] exec_command -> 
[tool-73d] exec_command -> static byte *AutoAllocMemory(int *size, int default_ram, int min_ram)
[tool-73d] exec_command -> {
[tool-73d] exec_command ->     byte *zonemem;
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     // Allocate the zone memory.  This loop tries progressively smaller
[tool-73d] exec_command ->     // zone sizes until a size is found that can be allocated.
[tool-73d] exec_command ->     // If we used the -mb command line parameter, only the parameter
[tool-73d] exec_command ->     // provided is accepted.
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     zonemem = NULL;
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     while (zonemem == NULL)
[tool-73d] exec_command ->     {
[tool-73d] exec_command ->         // We need a reasonable minimum amount of RAM to start.
[tool-73d] exec_command -> 
[tool-73d] exec_command ->         if (default_ram < min_ram)
[tool-73d] exec_command ->         {
[tool-73d] exec_command ->             I_Error("Unable to allocate %i MiB of RAM for zone", default_ram);
[tool-73d] exec_command ->         }
[tool-73d] exec_command -> 
[tool-73d] exec_command ->         // Try to allocate the zone memory.
[tool-73d] exec_command -> 
[tool-73d] exec_command ->         *size = default_ram * 1024 * 1024;
[tool-73d] exec_command -> 
[tool-73d] exec_command ->         zonemem = malloc(*size);
[tool-73d] exec_command -> 
[tool-73d] exec_command ->         // Failed to allocate?  Reduce zone size until we reach a size
[tool-73d] exec_command ->         // that is acceptable.
[tool-73d] exec_command -> 
[tool-73d] exec_command ->         if (zonemem == NULL)
[tool-73d] exec_command ->         {
[tool-73d] exec_command ->             default_ram -= 1;
[tool-73d] exec_command ->         }
[tool-73d] exec_command ->     }
[tool-73d] exec_command -> 
[tool-73d] exec_command ->     return zonemem;
[tool-73d] exec_command -> }
[tool-73d] exec_command -> 
[tool-73d] exec_command -> byte *I_ZoneBase (int *size)
[tool-73d] exec_command -> {
[tool-73d] exec_command ->     byte *zonemem;
